"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"POU4F2",2.17445700641629,4.41392365323892,3.01505548167582,1.46396100505109,0.143204603262116,NA
"COMP",6.98293320738132,1.98418379213245,1.35598002088481,1.46328394340038,0.143389699450833,NA
"GMPR2",22.200364233598,1.22851298962947,0.840249430750024,1.46208131141829,0.143718929332135,NA
"GOLGA6FP",2.17498911277162,4.4077709174435,3.01510613695511,1.46189577322635,0.143769773435143,NA
"LINC01249",18.5627470074328,1.02847759874228,0.70438659918409,1.46010386900261,0.144261529458505,NA
"SERPINB2",6.87760059904125,-3.50872987644048,2.40360968793794,-1.45977522642232,0.144351859283078,NA
"LINC02132",4.09663175211781,-2.07773413290047,1.42382170664696,-1.45926566732393,0.144492001049983,NA
"MARK2P10",1.73195335287525,-4.40960250637917,3.02182412832169,-1.45925186878041,0.144495797451375,NA
"LTBR",8.40137708590909,2.80606014606851,1.92437293223637,1.45816858004104,0.144794081962174,NA
"TAS2R3",6.80849195246403,2.22624684901025,1.52750976438943,1.45743542916082,0.144996223240433,NA
"FZD5",12.2934464877839,-1.49303314010775,1.02449585510362,-1.45733448570833,0.145024071867689,NA
"C4orf54",7.76170216880093,2.29617292401456,1.57560330197,1.45732934244529,0.145025490918498,NA
"NCOR1P4",2.27316879182191,-3.74912878816126,2.57571524776478,-1.45556803742757,0.145512069153041,NA
"DNAH8-DT",3.84323393809012,3.62542694092214,2.49119480544501,1.45529644369763,0.145587210762331,NA
"LINC01810",1.78909411776968,-3.91364925235646,2.69057903423744,-1.45457509426615,0.14578693014485,NA
"MSMB",2.64621715011385,-3.23527215434159,2.22425943580085,-1.45453902645881,0.145796921709787,NA
"HNRNPKP2",5.33420480151012,1.83289277567358,1.26049822861895,1.45410182581674,0.145918077462479,NA
"LAMP5-AS1",4.70182699821347,-3.64374533938119,2.50709314794177,-1.45337453551439,0.146119792709814,NA
"RPL19P21",6.06288580039347,-2.95230375223572,2.03218247900839,-1.45277492682464,0.146286255672034,NA
"C1QL4",11.3550955704918,-1.46254588819497,1.00765898960919,-1.45142940546008,0.146660326526192,NA
"SMIM27",3.35185789565716,-2.19642887626484,1.51402542284273,-1.45072126473335,0.146857491675106,NA
"FMO7P",1.69458680025453,-4.38333987165617,3.02216545321866,-1.45039705453182,0.146947828012772,NA
"TWSG1-DT",22.937550981104,-0.980906206240512,0.676479650598709,-1.4500158362079,0.147054103167125,NA
"SPTSSB",18.7490883127583,-2.08807173365408,1.44053517686895,-1.44951110336131,0.147194901819507,NA
"KLK9",7.92186481022391,3.19836831892349,2.20758008152025,1.44881191205573,0.147390116235075,NA
"BTF3L4P3",1.69588978839026,-4.37564280865937,3.02226666334129,-1.44780169855093,0.147672517609139,NA
"CTSLP3",1.69207866564932,-4.37487571851663,3.02227677935818,-1.44754304053042,0.147744890935474,NA
"TARDBPP3",7.35378932884655,-1.76166941304261,1.21748429065433,-1.44697506700133,0.147903906818685,NA
"PTP4A1P4",1.68428688167953,-4.36837345047156,3.02236274294927,-1.44535048304918,0.148359464532951,NA
"ACY3",13.1100922841381,1.58792429819157,1.09915349251058,1.44467930003533,0.148547986869676,NA
"RPS8P10",1.40871480872119,-3.01011002747134,2.0836938135928,-1.44460285279686,0.148569471021469,NA
"HP",13.7953118410184,1.90083858352835,1.31644048712928,1.44392291342653,0.14876066044129,NA
"BMPR1AP2",2.81470194845237,-2.80736899144222,1.94440921036093,-1.44381592952911,0.148790759910173,NA
"CYP4B1",8.63650432036867,2.77676860276309,1.9236259552078,1.4435075567813,0.148877545301841,NA
"VARS2",4.2809431586712,2.35067582664762,1.62901024090433,1.44300862426909,0.149018041796747,NA
"GPR85",3.03033767562822,-3.6638512056247,2.54244284569505,-1.44107515015665,0.14956345306747,NA
"RPLP1P6",11.7510652243592,1.85409932541696,1.28665440582845,1.44102357013509,0.149578024041019,NA
"HMGN2P48",2.85072822882363,3.74149368745664,2.59915333953301,1.43950479202157,0.150007553235735,NA
"H2BU2P",3.17483880795476,-1.71474101497643,1.19188163089828,-1.43868398549283,0.150240078707743,NA
"SNHG21",17.4779376148814,1.38421059152671,0.963176485994348,1.43713079757932,0.15068083175608,NA
"RNU1-1",19.2870611403533,1.64423932635512,1.14518012321702,1.43579101053217,0.151061818553746,NA
"TRNS2",2.63708235997923,-2.19721794516338,1.53037512343901,-1.4357381477986,0.151076865834668,NA
"SYDE1",11.4055908060359,1.42159589927257,0.990632795734263,1.43503819517592,0.151276213770334,NA
"WBP11P3",1.65250363321133,-4.33668003101255,3.02278729780351,-1.43466264866329,0.151383252755878,NA
"YWHAZP9",1.6456608116368,-4.33578895015806,3.02279936875024,-1.43436213298889,0.151468947857382,NA
"OVOS2",11.0371552776166,-0.931075562716783,0.649301352752562,-1.43396522857946,0.151582185811357,NA
"KCNH2",13.8045638879773,1.64219007924818,1.1459450892597,1.43304430084784,0.151845177464689,NA
"ST13P7",9.99221373070991,-1.01540653359428,0.709524948813209,-1.43110758161881,0.152399384741311,NA
"COX6B2",16.1280016349267,1.00806539108977,0.70595726555682,1.42794109540705,0.153308813775522,NA
"TRS-TGA4-1",2.02665787779684,4.30617279480534,3.01597443446535,1.42778822843991,0.15335282206218,NA
"LINC03008",2.25912345825241,-3.26383813472081,2.28604115025029,-1.42772501464528,0.153371023247313,NA
"MED28P3",1.99007101989388,-3.16730546358234,2.21975023568586,-1.42687470538941,0.153616012990994,NA
"INMT-MINDY4",14.3007659465672,2.39638587601986,1.68066958624505,1.42585187215404,0.153911104147603,NA
"RN7SKP34",1.61271215466829,-4.30740758801187,3.02318773115402,-1.42478998033233,0.154217919515217,NA
"RPL26P13",1.61271215466829,-4.30740758801187,3.02318773115402,-1.42478998033233,0.154217919515217,NA
"RNU4-39P",2.00368002220391,4.29019077924901,3.01611664616493,1.42242203553503,0.154903769922035,NA
"OR4H12P",1.60402961015383,-4.29984816921486,3.0232924571692,-1.42224023316651,0.154956522673461,NA
"RPL23AP12",1.60402961015383,-4.29984816921486,3.0232924571692,-1.42224023316651,0.154956522673461,NA
"OR5BT1P",1.60339279814609,-4.2970583640001,3.02333124410205,-1.42129922825454,0.155229787793871,NA
"VENTXP4",2.86576091125081,4.27752909258857,3.0125365047813,1.41990946360303,0.155634040451147,NA
"NSMCE1-DT",13.4623420835229,-1.38362623526397,0.975039337013602,-1.41904657867631,0.155885436880699,NA
"PAICSP1",16.1741868361519,0.903221258529076,0.637043134067821,1.41783375446115,0.156239306818161,NA
"VTRNA2-1",6.45604958645775,1.53736124835921,1.08446711354983,1.41761905838427,0.156302012872268,NA
"LINC02904",7.56469623619241,-1.89506455368446,1.33743096276196,-1.41694383220419,0.156499349893611,NA
"SLC26A10",2.77283650159167,-2.66509427346906,1.88206914749012,-1.41604482333881,0.156762381312039,NA
"PP12613",1.58187786859536,-4.28039906376101,3.0235644156145,-1.41567979886781,0.156869275559698,NA
"ZNF30-AS1",1.57798197661046,-4.2769431862308,3.02361312122991,-1.41451403164009,0.157211030447627,NA
"RPL10P11",1.58490996788432,-4.27530982522506,3.02363618141832,-1.41396304604994,0.15737275296231,NA
"ANKRD20A3P",16.9847359340613,1.56643680062175,1.10837448553105,1.41327396206818,0.157575186815553,NA
"RALBP1P1",5.50927900533978,2.16940639591647,1.53547782577879,1.41285426561999,0.157698578690652,NA
"RPL13AP7",9.54691102803209,-0.839170629215041,0.594075229669785,-1.41256626653411,0.157783293532012,NA
"SLITRK5",5.38866939522171,-2.08461628278134,1.47780230551216,-1.41061918431564,0.158356931813283,NA
"PPIAP73",5.60118840500973,-2.22986536595409,1.58097078423934,-1.41044059016369,0.158409627167233,NA
"DEFB109D",2.23561806383895,-4.2506069797646,3.01810552984815,-1.40836923617395,0.15902176378719,NA
"RNU6-1056P",1.93317957923238,4.24524159548206,3.01652511923263,1.40732844172768,0.159330019324683,NA
"P3H3",13.7750253562088,1.29174131838884,0.918296553274071,1.4066712041805,0.159524908278873,NA
"PSMB8",4.49400669253924,1.82758030334627,1.29930400819385,1.40658405717286,0.159550763290036,NA
"WHAMMP3",2.32377494905575,-3.77892939267163,2.68875284626843,-1.40545807247259,0.159885108593796,NA
"FGR",12.2318201442093,1.4159441729835,1.00748411374907,1.40542580638266,0.159894697357414,NA
"LINC02838",1.54350574708955,-4.24367316231682,3.02408798356347,-1.40329024333354,0.160530306434215,NA
"RPS10P9",1.92160593147622,4.23265430941947,3.01664179249205,1.40310139571555,0.16058660504337,NA
"IL25",2.2048087845983,-4.23162154387718,3.01830271783039,-1.40198712305403,0.160919092005325,NA
"MTATP6P17",1.53754821854042,-4.23807523527903,3.02416895589302,-1.40140160721528,0.161094011939258,NA
"OR4F16",14.4453046528679,-1.42347538198635,1.01598772671904,-1.40107537182877,0.161191535418786,NA
"LINC00570",16.5192776573176,2.45880678066694,1.75553513348131,1.40060243385218,0.161332992745365,NA
"LINC02117",5.5211806723786,-2.75000631462954,1.96347148842996,-1.40058377767864,0.161338574790581,NA
"FANCD2OS",8.6388571593634,-1.59646032966129,1.14047360276722,-1.3998222543579,0.161566551899435,NA
"RFTN1P1",8.00983565579262,-2.69570318042911,1.92662478023414,-1.39918431865156,0.161757717762388,NA
"C16orf82",1.90398715439551,4.21940575630736,3.01676569363191,1.39865212774532,0.161917326404534,NA
"CRABP2",14.5006486634534,-1.21628951643377,0.869769619969474,-1.39840423085421,0.16199171339102,NA
"FAHD2B",4.86603556990528,-1.46175170054975,1.04559678402196,-1.39800707393821,0.162110942936352,NA
"LINC01518",13.9675038796326,2.33412189361511,1.66963948113588,1.39797957582266,0.162119200531956,NA
"SLC30A2",3.74026903770627,3.09423268783274,2.21377406852719,1.39771837235916,0.162197654921433,NA
"TNFAIP8L2-SCNM1",1.98010574822997,2.20224000155345,1.57600752455949,1.39735373545821,0.162307224219504,NA
"CTAGE13P",2.28011071723376,-2.23240019263146,1.59766969900796,-1.39728517979506,0.162327830663252,NA
"ATP1B2",10.4792361124403,-1.35448748124598,0.969405295064053,-1.39723548875033,0.162342768018766,NA
"LINC01668",3.20332340481024,1.78821861605591,1.28061435284139,1.39637558495909,0.162601423331143,NA
"ZNF542P",23.346555553782,0.983763605968008,0.704997371700976,1.39541457238974,0.162890859457075,NA
"SARS2",2.00253890715779,2.20370632697546,1.57942570091948,1.39525798883261,0.162938055816518,NA
"NYNRIN",23.1986492602825,0.727916212258669,0.521943563755017,1.3946262830062,0.163128565057608,NA
"MTND3P4",1.88731896198634,4.20705106351032,3.01688225941335,1.39450290125953,0.163165794005494,NA
"AP1M2",9.69649417139838,-1.62252139410528,1.16377921466681,-1.39418316950248,0.163262299002193,NA
"DTX4",11.805660545628,-1.58940794710131,1.14044608842733,-1.39367214568914,0.163416631243693,NA
"BCDIN3D-AS1",13.6147519506696,-1.62939776397747,1.17009827737634,-1.39253069206375,0.163761754202512,NA
"ZNF812P",11.5130031808058,-1.77698961348395,1.27625025397358,-1.39235201556382,0.163815827424698,NA
"LINC00384",1.66759895558559,-3.81111730775027,2.74055363972084,-1.39063773557028,0.164335307372231,NA
"FAM91A2P",1.50513362558375,-4.20591580094867,3.02464021939981,-1.39055077492267,0.164361692173802,NA
"RNA5SP144",1.50513362558375,-4.20591580094867,3.02464021939981,-1.39055077492267,0.164361692173802,NA
"EIF1P2",1.86375987974945,4.1919268031111,3.0170263139571,1.38942334832109,0.164704054514473,NA
"LDHAP3",1.49469456681225,-4.1987319082039,3.02474692337139,-1.38812668119817,0.165098473276009,NA
"RPSAP40",1.49469456681225,-4.1987319082039,3.02474692337139,-1.38812668119817,0.165098473276009,NA
"OR1B1",12.6258750903103,-1.90502730565476,1.37272029324875,-1.38777529189594,0.165205480828243,NA
"LAD1",6.42220410818894,2.31352246729368,1.6679625601153,1.38703501062623,0.165431087332421,NA
"TAB3P1",12.8481822374345,-2.97175478538283,2.14409082615976,-1.38602094142881,0.165740509071146,NA
"PRB2",3.42175110117086,-3.03378708598151,2.18904770863407,-1.38589354357861,0.165779412592803,NA
"RNA5SP375",1.47825139973403,-4.18856033009843,3.02489890824424,-1.38469431777792,0.166145957310506,NA
"CDK7P1",8.86652123568264,1.61786046915595,1.16945306817318,1.38343342985387,0.166532006099563,NA
"IL6RP1",1.48175827367435,-4.18393774229655,3.02496833148558,-1.38313439474647,0.166623661183345,NA
"OR1H1P",1.8378296190021,4.1722214877221,3.01721626887095,1.38280491550026,0.166724691383569,NA
"RPS6P16",9.48847668074226,-1.5583990275255,1.12786346010287,-1.38172667406333,0.167055640958313,NA
"RARRES2",13.9665560798885,1.29720092073813,0.939118736555721,1.381295964231,0.167187978595253,NA
"SHLD2P1",19.481411948939,-1.07971627305767,0.781920853502081,-1.38085110305195,0.167324746980773,NA
"ZNF619P1",1.4792493033587,-4.1754012313413,3.02509711634074,-1.3802536152598,0.167508571224631,NA
"FOXF1",6.05237573715446,3.00393112371367,2.17716640793462,1.37974346506814,0.167665645038603,NA
"LINC01333",6.66401338090569,2.34385542929298,1.69912496266116,1.37944852838961,0.167756505667124,NA
"RN7SL824P",1.4648948111841,-4.17049732668151,3.02517144086695,-1.37859867058851,0.168018526672354,NA
"PRPF38AP2",1.46439318464544,-4.16744552484287,3.02521782119233,-1.37756874749612,0.168336475593129,NA
"DENND11",22.4389971225366,0.91438749459498,0.664862700423114,1.37530274147289,0.169037606953235,NA
"NPTX2",7.44359236687214,3.45452356147052,2.51317021597895,1.37456808118542,0.169265389896702,NA
"NXT1P1",1.45392911904166,-4.15745973666134,3.02537026384096,-1.37419865143485,0.169380019310434,NA
"LUM",7.12469849703004,-2.33127061412715,1.69670503153426,-1.37399876277792,0.169442066518552,NA
"PCAT19",9.16877190820403,1.03957681807416,0.757210867914133,1.37290266440292,0.169782608183488,NA
"EIF2S2P3",16.2549227347682,-1.42134901483024,1.03535518089853,-1.37281296414311,0.169810499433612,NA
"RNU6-62P",1.45257330396717,-4.14970025932837,3.02548944420306,-1.37157981736785,0.17019428031607,NA
"HPN-AS1",7.59983262422013,1.78965054222791,1.30637657440589,1.36993465535908,0.170707300500303,NA
"LINC02369",23.8873609884167,1.63867395488017,1.19634795851189,1.36973022206556,0.170771130923098,NA
"AHCYP2",1.3187585536842,3.68817331280809,2.69374202904099,1.36916351790418,0.170948167029113,NA
"CCL22",7.45045943349617,1.92112319733297,1.40339429699097,1.36891193120284,0.171026805746917,NA
"CNOT10",17.5225650947263,0.977883766246477,0.714667003940815,1.36830686299246,0.171216043469447,NA
"CILP2",19.5493328888809,-1.44369458949213,1.05546943653686,-1.36782225947641,0.171367718366936,NA
"KRT15",1.79189783533923,4.12703359833063,3.01766173531487,1.36762631478309,0.171429075180676,NA
"RPS28P3",1.77983890934913,4.12514848910663,3.01768062201243,1.36699306713102,0.171627478583794,NA
"PLD4",9.33997764292507,2.73902929823262,2.00438539765067,1.36651828607563,0.171776345373537,NA
"MTCYBP42",2.04343489059272,-4.12123008754013,3.01950181709085,-1.36487087512693,0.17229363768495,NA
"GBAP1",6.94078673595474,-1.4658288105876,1.0747402425157,-1.36389124795072,0.172601795768044,NA
"RPL7P43",2.1116652715847,-3.60184375636943,2.64265825448606,-1.36296236952133,0.172894370525567,NA
"LINC00368",9.37343738221919,1.85547339220257,1.36204275277374,1.36227250460677,0.173111901516382,NA
"FARSBP1",1.77203864525738,4.11094078265227,3.01782375942029,1.36222029859091,0.173128371651575,NA
"MIR557",1.41917229772179,-4.12024395800232,3.02594770340664,-1.36163753040534,0.173312304908791,NA
"ALDH3B1",12.2464911567618,1.13591463230747,0.834770243925822,1.36075122534963,0.173592320366037,NA
"REG1CP",1.4122979175587,-4.1168796695079,3.02600063518038,-1.3605019184877,0.173671146203556,NA
"OR6C6",1.41405443181574,-4.11574649070687,3.0260184915287,-1.36011941177123,0.173792139157524,NA
"TRK-TTT3-1",3.42627831989767,-2.18547525703486,1.60751623234189,-1.35953542058544,0.17397698630402,NA
"ARHGEF25",8.88481686502666,1.41408176194241,1.04030103139067,1.35930054789245,0.174051370511688,NA
"KCNK4",1.40334186779444,-4.10977545221649,3.02611281165751,-1.35810384741256,0.174430734568269,NA
"MST1P2",3.50770173133358,1.56392618206319,1.15195151293548,1.35763195282229,0.174580498710732,NA
"RPL34P29",1.40361537304424,-4.10828825840735,3.02613636402744,-1.35760182761219,0.174590062740895,NA
"AMY2A",3.73032305932525,2.52791458073822,1.86305349116568,1.35686634480717,0.174823682222576,NA
"VN1R47P",1.40208780049184,-4.10388612266898,3.02620622093028,-1.35611581731777,0.175062320976613,NA
"IFNNP1",3.60291796499945,2.84181495650738,2.09645672356873,1.35553237257856,0.175248001747295,NA
"POLR3KP1",1.39493282852978,-4.09964876061486,3.02627366293494,-1.35468540430641,0.17551781008793,NA
"RNU4-17P",1.39493282852978,-4.09964876061486,3.02627366293494,-1.35468540430641,0.17551781008793,NA
"RNU6-390P",1.39493282852978,-4.09964876061486,3.02627366293494,-1.35468540430641,0.17551781008793,NA
"RNU6-563P",1.39493282852978,-4.09964876061486,3.02627366293494,-1.35468540430641,0.17551781008793,NA
"RPL7P59",1.39493282852978,-4.09964876061486,3.02627366293494,-1.35468540430641,0.17551781008793,NA
"RPS26P49",1.39493282852978,-4.09964876061486,3.02627366293494,-1.35468540430641,0.17551781008793,NA
"RPS27P24",1.39493282852978,-4.09964876061486,3.02627366293494,-1.35468540430641,0.17551781008793,NA
"SOWAHD",4.23081908574393,-1.54484920623469,1.14043998514075,-1.35460806913397,0.175542461239621,NA
"ZNF559",1.74143198897948,4.08607650389601,3.01807765469443,1.35386725306434,0.175778732657611,NA
"KPNA2P2",1.73895617447464,4.08600683465974,3.01807837223249,1.35384384721504,0.175786201441475,NA
"RNU6-6P",3.15657970648555,-2.34676088267165,1.73404545880931,-1.35334449898624,0.175945599369702,NA
"RPL34P9",2.79748837488118,-4.07894221048667,3.01523193638859,-1.35277892266295,0.176126268240784,NA
"PIP4K2B",21.0229056739087,-1.17502728991434,0.869250262090873,-1.35177099295657,0.176448586233141,NA
"TRNP1",2.58645522411596,3.5939082418188,2.65997042590391,1.35110834572437,0.176660728441298,NA
"GGT2P",11.2756857287945,2.04005636179452,1.51024861272749,1.35080830043618,0.176756848486296,NA
"PPIGP1",1.90513514841841,3.6698997854981,2.71713976384839,1.35064814638033,0.176808170074306,NA
"SLC46A2",13.6328391271337,-1.07077441561786,0.79295494548674,-1.35035971679398,0.176900625736652,NA
"TMEM202",7.93621465315972,2.22232442146044,1.64574737199321,1.35034359421089,0.176905794868826,NA
"CXCR2",5.50960170796121,-2.61876502479592,1.94210369335079,-1.34841668535095,0.177524400377003,NA
"TEPP",14.2638236038486,-0.975263444503601,0.723824517750061,-1.34737553175888,0.177859316903141,NA
"PAGE4",1.71095858874254,4.06606815294273,3.01828514678039,1.34714513546873,0.177933493913802,NA
"SLC10A4",16.6947410206587,-1.31973184256759,0.979980791532835,-1.34669154127331,0.1780795976812,NA
"CBS",20.0837234865791,-1.53318215053294,1.1385690975237,-1.34658682891314,0.178113338463546,NA
"LINC03027",3.91946821127522,1.75752700587308,1.30539349637665,1.34635802212238,0.178187081944079,NA
